Source,Target,Type,Id,Label,timeset,Weight,based_on_page
220,1452,Undirected,12116,,,1,XXVI:13r
220,1490,Undirected,12117,,,1,XXVI:13r
220,1557,Undirected,12118,,,2,XXVI:41v
220,1565,Undirected,12119,,,2,XXVI:41v
237,241,Undirected,12121,,,1,XXVI:13r
237,349,Undirected,12122,,,1,XXVI:13r
237,354,Undirected,12123,,,1,XXVI:13r
237,504,Undirected,12124,,,1,XXVI:13r
237,965,Undirected,12125,,,1,XXVI:13r
237,1267,Undirected,12126,,,1,XXVI:13r
237,1278,Undirected,12127,,,1,XXVI:13r
237,1348,Undirected,12128,,,1,XXVI:13r
237,1386,Undirected,12129,,,1,XXVI:13r
237,1404,Undirected,12130,,,1,XXVI:13r
237,1452,Undirected,12131,,,1,XXVI:13r
237,1490,Undirected,12132,,,1,XXVI:13r
237,1557,Undirected,12133,,,1,XXVI:13r
237,1565,Undirected,12134,,,1,XXVI:13r
237,1735,Undirected,12135,,,1,XXVI:13r
241,349,Undirected,12136,,,1,XXVI:13r
241,1267,Undirected,12140,,,1,XXVI:13r
241,1452,Undirected,12145,,,1,XXVI:13r
349,354,Undirected,12150,,,1,XXVI:13r
349,504,Undirected,12151,,,1,XXVI:13r
349,965,Undirected,12152,,,1,XXVI:13r
349,1267,Undirected,12153,,,1,XXVI:13r
349,1278,Undirected,12154,,,1,XXVI:13r
349,1348,Undirected,12155,,,1,XXVI:13r
349,1386,Undirected,12156,,,1,XXVI:13r
349,1404,Undirected,12157,,,1,XXVI:13r
349,1452,Undirected,12158,,,1,XXVI:13r
349,1490,Undirected,12159,,,1,XXVI:13r
349,1557,Undirected,12160,,,1,XXVI:13r
349,1565,Undirected,12161,,,1,XXVI:13r
354,1452,Undirected,12170,,,1,XXVI:13r
965,1452,Undirected,12191,,,1,XXVI:13r
1267,1386,Undirected,12198,,,1,XXVI:13r
1267,1404,Undirected,12199,,,1,XXVI:13r
1267,1557,Undirected,12202,,,1,XXVI:13r
1267,1565,Undirected,12203,,,1,XXVI:13r
1348,1452,Undirected,12215,,,1,XXVI:13r
1386,1452,Undirected,12221,,,1,XXVI:13r
1452,1557,Undirected,12232,,,1,XXVI:13r
1452,1565,Undirected,12233,,,1,XXVI:13r
584,747,Undirected,12241,,,1,XXVI:33r
584,803,Undirected,12242,,,1,XXVI:33r
584,809,Undirected,12243,,,1,XXVI:33r
584,964,Undirected,12244,,,1,XXVI:33r
584,1735,Undirected,12245,,,2,XXVI:41r
584,1762,Undirected,12246,,,1,XXVI:33r
747,809,Undirected,12248,,,1,XXVI:33r
747,964,Undirected,12249,,,1,XXVI:33r
747,1762,Undirected,12251,,,1,XXVI:33r
803,964,Undirected,12253,,,1,XXVI:33r
803,1762,Undirected,12255,,,1,XXVI:33r
809,964,Undirected,12256,,,1,XXVI:33r
809,1762,Undirected,12258,,,1,XXVI:33r
964,1762,Undirected,12260,,,1,XXVI:33r
1735,1762,Undirected,12261,,,1,XXVI:33r
268,1068,Undirected,12278,,,1,XXV:49r
268,1381,Undirected,12279,,,2,XXV:49v
376,536,Undirected,12282,,,1,XXV:49r
376,1068,Undirected,12283,,,1,XXV:49r
376,1381,Undirected,12284,,,1,XXV:49r
522,1068,Undirected,12287,,,1,XXV:49r
536,1732,Undirected,12292,,,1,XXV:49r
1068,1381,Undirected,12293,,,1,XXV:49r
1068,1732,Undirected,12294,,,1,XXV:49r
1381,1732,Undirected,12295,,,1,XXV:49r
232,579,Undirected,12296,,,1,XXV:1v
579,1683,Undirected,12298,,,1,XXV:1v
268,591,Undirected,12301,,,2,XXV:72v
275,564,Undirected,12315,,,1,XXV:101r
290,1173,Undirected,12320,,,1,XXV:101r
564,1173,Undirected,12323,,,1,XXV:101r
564,1732,Undirected,12325,,,1,XXV:101r
1173,1256,Undirected,12326,,,2,XXV:101v
1256,1296,Undirected,12334,,,1,XXV:101v
321,402,Undirected,12336,,,1,XXVI:4v
321,1211,Undirected,12338,,,1,XXVI:4v
321,1606,Undirected,12341,,,1,XXVI:4v
402,1211,Undirected,12343,,,1,XXVI:4v
402,1337,Undirected,12344,,,1,XXVI:4v
1211,1337,Undirected,12351,,,1,XXVI:4v
321,1086,Undirected,12379,,,1,XXVI:20r
321,1128,Undirected,12380,,,1,XXVI:20r
321,1348,Undirected,12381,,,1,XXVI:20r
321,1432,Undirected,12382,,,1,XXVI:20r
1086,1128,Undirected,12384,,,1,XXVI:20r
1086,1348,Undirected,12385,,,1,XXVI:20r
290,1370,Undirected,12402,,,2,XXV:79v
290,1372,Undirected,12403,,,1,XXV:79r
375,974,Undirected,12404,,,1,XXV:79r
375,1372,Undirected,12406,,,1,XXV:79r
974,1370,Undirected,12407,,,1,XXV:79r
974,1372,Undirected,12408,,,1,XXV:79r
1370,1372,Undirected,12409,,,1,XXV:79r
197,290,Undirected,12410,,,1,XXV:79v
197,1370,Undirected,12411,,,1,XXV:79v
197,1460,Undirected,12412,,,1,XXV:79v
290,1460,Undirected,12414,,,2,XXV:106v
1370,1460,Undirected,12415,,,1,XXV:79v
682,849,Undirected,12416,,,1,XXV:283r
682,1202,Undirected,12418,,,1,XXV:283r
682,1284,Undirected,12419,,,1,XXV:283r
682,1438,Undirected,12420,,,1,XXV:283r
682,1736,Undirected,12421,,,1,XXV:283r
849,1284,Undirected,12424,,,1,XXV:283r
849,1736,Undirected,12426,,,1,XXV:283r
1048,1284,Undirected,12428,,,1,XXV:283r
1048,1736,Undirected,12430,,,1,XXV:283r
60,92,Undirected,12438,,,1,XXV:18v
60,291,Undirected,12439,,,1,XXV:18v
60,459,Undirected,12440,,,2,XXV:18r
60,537,Undirected,12441,,,2,XXV:18r
60,606,Undirected,12442,,,2,XXV:18r
60,607,Undirected,12443,,,2,XXV:18r
60,1193,Undirected,12446,,,2,XXV:18r
60,1252,Undirected,12447,,,1,XXV:18v
92,291,Undirected,12450,,,1,XXV:18v
92,459,Undirected,12451,,,1,XXV:18v
92,537,Undirected,12452,,,1,XXV:18v
92,606,Undirected,12453,,,1,XXV:18v
92,607,Undirected,12454,,,1,XXV:18v
92,940,Undirected,12455,,,1,XXV:18v
92,964,Undirected,12456,,,1,XXV:18v
92,1193,Undirected,12457,,,1,XXV:18v
92,1252,Undirected,12458,,,1,XXV:18v
92,1358,Undirected,12459,,,1,XXV:18v
92,1590,Undirected,12460,,,1,XXV:18v
291,459,Undirected,12461,,,1,XXV:18v
291,537,Undirected,12462,,,1,XXV:18v
291,606,Undirected,12463,,,1,XXV:18v
291,607,Undirected,12464,,,1,XXV:18v
291,940,Undirected,12465,,,1,XXV:18v
291,964,Undirected,12466,,,1,XXV:18v
291,1193,Undirected,12467,,,1,XXV:18v
291,1252,Undirected,12468,,,1,XXV:18v
291,1358,Undirected,12469,,,1,XXV:18v
291,1590,Undirected,12470,,,1,XXV:18v
459,537,Undirected,12471,,,2,XXV:18r
459,606,Undirected,12472,,,2,XXV:18r
459,607,Undirected,12473,,,2,XXV:18r
459,940,Undirected,12474,,,1,XXV:18v
459,964,Undirected,12475,,,2,XXV:18r
459,1193,Undirected,12476,,,2,XXV:18r
459,1252,Undirected,12477,,,1,XXV:18v
459,1358,Undirected,12478,,,2,XXV:18r
459,1590,Undirected,12479,,,2,XXV:18r
537,606,Undirected,12480,,,2,XXV:18r
537,607,Undirected,12481,,,2,XXV:18r
537,940,Undirected,12482,,,1,XXV:18v
537,964,Undirected,12483,,,2,XXV:18r
537,1193,Undirected,12484,,,2,XXV:18r
537,1252,Undirected,12485,,,1,XXV:18v
537,1358,Undirected,12486,,,2,XXV:18r
537,1590,Undirected,12487,,,2,XXV:18r
606,607,Undirected,12488,,,2,XXV:18r
606,940,Undirected,12489,,,1,XXV:18v
606,964,Undirected,12490,,,2,XXV:18r
606,1193,Undirected,12491,,,2,XXV:18r
606,1252,Undirected,12492,,,1,XXV:18v
606,1358,Undirected,12493,,,2,XXV:18r
606,1590,Undirected,12494,,,2,XXV:18r
607,940,Undirected,12495,,,1,XXV:18v
607,964,Undirected,12496,,,2,XXV:18r
607,1193,Undirected,12497,,,2,XXV:18r
607,1252,Undirected,12498,,,1,XXV:18v
607,1358,Undirected,12499,,,2,XXV:18r
607,1590,Undirected,12500,,,2,XXV:18r
940,1193,Undirected,12502,,,1,XXV:18v
940,1252,Undirected,12503,,,1,XXV:18v
964,1193,Undirected,12506,,,2,XXV:18r
964,1252,Undirected,12507,,,1,XXV:18v
1193,1252,Undirected,12510,,,1,XXV:18v
1193,1358,Undirected,12511,,,2,XXV:18r
1193,1590,Undirected,12512,,,2,XXV:18r
1252,1358,Undirected,12513,,,1,XXV:18v
1252,1590,Undirected,12514,,,1,XXV:18v
321,345,Undirected,12516,,,2,XXVI:77r
290,827,Undirected,12517,,,2,XXV:106r
827,974,Undirected,12523,,,1,XXV:106v
827,1133,Undirected,12524,,,1,XXV:106v
827,1460,Undirected,12527,,,1,XXV:106v
974,1420,Undirected,12530,,,1,XXV:106v
1133,1420,Undirected,12533,,,1,XXV:106v
1420,1460,Undirected,12537,,,1,XXV:106v
60,1527,Undirected,12545,,,1,XXV:18r
459,1527,Undirected,12553,,,1,XXV:18r
537,1527,Undirected,12560,,,1,XXV:18r
606,1527,Undirected,12566,,,1,XXV:18r
607,1527,Undirected,12571,,,1,XXV:18r
964,1527,Undirected,12575,,,1,XXV:18r
1193,1527,Undirected,12578,,,1,XXV:18r
1358,1527,Undirected,12580,,,1,XXV:18r
1527,1590,Undirected,12582,,,1,XXV:18r
290,530,Undirected,12583,,,1,XXV:106r
290,1144,Undirected,12586,,,2,XXV:72v
530,591,Undirected,12591,,,1,XXV:106r
530,827,Undirected,12592,,,1,XXV:106r
530,1144,Undirected,12593,,,1,XXV:106r
530,1256,Undirected,12594,,,1,XXV:106r
530,1420,Undirected,12595,,,1,XXV:106r
530,1643,Undirected,12596,,,1,XXV:106r
530,1758,Undirected,12597,,,1,XXV:106r
591,827,Undirected,12598,,,1,XXV:106r
591,1256,Undirected,12600,,,1,XXV:106r
591,1420,Undirected,12601,,,2,XXV:72v
591,1643,Undirected,12602,,,1,XXV:106r
591,1758,Undirected,12603,,,1,XXV:106r
1144,1758,Undirected,12612,,,1,XXV:106r
1643,1758,Undirected,12618,,,1,XXV:106r
326,1665,Undirected,12620,,,1,XXV:162v
334,1665,Undirected,12621,,,1,XXV:162v
1228,1256,Undirected,12622,,,1,XXV:123r
1228,1323,Undirected,12623,,,1,XXV:123r
1228,1496,Undirected,12624,,,1,XXV:123r
1323,1496,Undirected,12627,,,1,XXV:123r
197,800,Undirected,12628,,,1,XXV:123v
197,974,Undirected,12629,,,1,XXV:123v
197,1256,Undirected,12630,,,1,XXV:123v
800,974,Undirected,12631,,,1,XXV:123v
800,1256,Undirected,12632,,,1,XXV:123v
294,701,Undirected,12634,,,1,XXV:171v
701,851,Undirected,12637,,,1,XXV:171v
701,1243,Undirected,12638,,,1,XXV:171v
7,517,Undirected,12640,,,1,XXV:253v
7,1238,Undirected,12642,,,1,XXV:253v
517,1346,Undirected,12647,,,1,XXV:253v
517,1578,Undirected,12648,,,1,XXV:253v
1238,1578,Undirected,12653,,,1,XXV:253v
36,295,Undirected,12655,,,1,XXV:304v
36,626,Undirected,12656,,,1,XXV:304v
36,749,Undirected,12657,,,1,XXV:304v
36,766,Undirected,12658,,,1,XXV:304v
36,923,Undirected,12659,,,1,XXV:304v
36,961,Undirected,12660,,,1,XXV:304v
36,991,Undirected,12661,,,1,XXV:304v
36,1117,Undirected,12662,,,1,XXV:304v
36,1594,Undirected,12663,,,1,XXV:304v
36,1668,Undirected,12664,,,1,XXV:304v
36,1752,Undirected,12665,,,1,XXV:304v
295,766,Undirected,12668,,,1,XXV:304v
295,1117,Undirected,12672,,,1,XXV:304v
295,1594,Undirected,12673,,,1,XXV:304v
626,766,Undirected,12677,,,1,XXV:304v
626,1117,Undirected,12681,,,1,XXV:304v
626,1594,Undirected,12682,,,1,XXV:304v
749,766,Undirected,12685,,,1,XXV:304v
749,1117,Undirected,12689,,,1,XXV:304v
749,1594,Undirected,12690,,,1,XXV:304v
766,923,Undirected,12693,,,1,XXV:304v
766,961,Undirected,12694,,,1,XXV:304v
766,991,Undirected,12695,,,1,XXV:304v
766,1594,Undirected,12697,,,1,XXV:304v
766,1668,Undirected,12698,,,1,XXV:304v
766,1752,Undirected,12699,,,1,XXV:304v
923,1594,Undirected,12703,,,1,XXV:304v
961,1117,Undirected,12707,,,1,XXV:304v
961,1594,Undirected,12708,,,1,XXV:304v
991,1117,Undirected,12711,,,1,XXV:304v
991,1594,Undirected,12712,,,1,XXV:304v
1117,1594,Undirected,12715,,,1,XXV:304v
1117,1668,Undirected,12716,,,1,XXV:304v
1117,1752,Undirected,12717,,,1,XXV:304v
1594,1668,Undirected,12718,,,1,XXV:304v
1594,1752,Undirected,12719,,,1,XXV:304v
134,346,Undirected,12736,,,1,XXV:304r
134,348,Undirected,12737,,,1,XXV:304r
134,661,Undirected,12739,,,1,XXV:304r
134,902,Undirected,12741,,,1,XXV:304r
346,348,Undirected,12745,,,1,XXV:304r
346,566,Undirected,12746,,,1,XXV:304r
346,661,Undirected,12747,,,1,XXV:304r
346,749,Undirected,12748,,,1,XXV:304r
346,902,Undirected,12749,,,1,XXV:304r
346,1512,Undirected,12750,,,1,XXV:304r
346,1516,Undirected,12751,,,1,XXV:304r
346,1752,Undirected,12752,,,1,XXV:304r
348,566,Undirected,12753,,,1,XXV:304r
348,661,Undirected,12754,,,1,XXV:304r
348,749,Undirected,12755,,,1,XXV:304r
348,902,Undirected,12756,,,1,XXV:304r
348,1512,Undirected,12757,,,1,XXV:304r
348,1516,Undirected,12758,,,1,XXV:304r
348,1752,Undirected,12759,,,1,XXV:304r
566,661,Undirected,12760,,,1,XXV:304r
566,902,Undirected,12762,,,1,XXV:304r
661,749,Undirected,12766,,,1,XXV:304r
661,902,Undirected,12767,,,1,XXV:304r
661,1512,Undirected,12768,,,1,XXV:304r
661,1516,Undirected,12769,,,1,XXV:304r
661,1752,Undirected,12770,,,1,XXV:304r
749,902,Undirected,12771,,,1,XXV:304r
902,1512,Undirected,12775,,,1,XXV:304r
902,1516,Undirected,12776,,,1,XXV:304r
902,1752,Undirected,12777,,,1,XXV:304r
346,449,Undirected,12781,,,1,XXVI:41r
346,593,Undirected,12783,,,1,XXVI:41r
346,650,Undirected,12784,,,1,XXVI:41r
346,851,Undirected,12785,,,1,XXVI:41r
346,1082,Undirected,12786,,,1,XXVI:41r
346,1112,Undirected,12787,,,1,XXVI:41r
346,1199,Undirected,12788,,,1,XXVI:41r
346,1565,Undirected,12789,,,1,XXVI:41r
346,1732,Undirected,12790,,,1,XXVI:41r
449,584,Undirected,12792,,,1,XXVI:41r
449,593,Undirected,12793,,,1,XXVI:41r
449,650,Undirected,12794,,,1,XXVI:41r
449,851,Undirected,12795,,,1,XXVI:41r
449,1082,Undirected,12796,,,1,XXVI:41r
449,1112,Undirected,12797,,,1,XXVI:41r
449,1199,Undirected,12798,,,1,XXVI:41r
449,1565,Undirected,12799,,,1,XXVI:41r
449,1732,Undirected,12800,,,1,XXVI:41r
449,1735,Undirected,12801,,,1,XXVI:41r
584,593,Undirected,12802,,,1,XXVI:41r
584,650,Undirected,12803,,,1,XXVI:41r
584,851,Undirected,12804,,,1,XXVI:41r
584,1082,Undirected,12805,,,1,XXVI:41r
584,1112,Undirected,12806,,,1,XXVI:41r
584,1199,Undirected,12807,,,1,XXVI:41r
584,1565,Undirected,12808,,,1,XXVI:41r
584,1732,Undirected,12809,,,1,XXVI:41r
593,650,Undirected,12811,,,1,XXVI:41r
593,851,Undirected,12812,,,1,XXVI:41r
593,1112,Undirected,12814,,,1,XXVI:41r
593,1199,Undirected,12815,,,1,XXVI:41r
593,1565,Undirected,12816,,,1,XXVI:41r
650,851,Undirected,12819,,,1,XXVI:41r
650,1082,Undirected,12820,,,1,XXVI:41r
650,1112,Undirected,12821,,,1,XXVI:41r
650,1199,Undirected,12822,,,1,XXVI:41r
650,1565,Undirected,12823,,,1,XXVI:41r
650,1732,Undirected,12824,,,1,XXVI:41r
650,1735,Undirected,12825,,,1,XXVI:41r
851,1082,Undirected,12826,,,1,XXVI:41r
851,1112,Undirected,12827,,,1,XXVI:41r
851,1199,Undirected,12828,,,1,XXVI:41r
851,1565,Undirected,12829,,,1,XXVI:41r
851,1735,Undirected,12831,,,1,XXVI:41r
1082,1112,Undirected,12832,,,1,XXVI:41r
1082,1199,Undirected,12833,,,1,XXVI:41r
1082,1565,Undirected,12834,,,1,XXVI:41r
1082,1732,Undirected,12835,,,1,XXVI:41r
1112,1199,Undirected,12837,,,2,XXVI:41v
1112,1565,Undirected,12838,,,2,XXVI:41v
1112,1732,Undirected,12839,,,1,XXVI:41r
1112,1735,Undirected,12840,,,2,XXVI:41v
1199,1565,Undirected,12841,,,2,XXVI:41v
1199,1732,Undirected,12842,,,1,XXVI:41r
1199,1735,Undirected,12843,,,2,XXVI:41v
1565,1732,Undirected,12844,,,1,XXVI:41r
501,1049,Undirected,12847,,,1,XXV:290v
501,1602,Undirected,12849,,,2,XXV:290r
501,1603,Undirected,12850,,,1,XXV:290v
52,951,Undirected,12859,,,1,XXVI:41v
52,953,Undirected,12860,,,1,XXVI:41v
52,1112,Undirected,12861,,,1,XXVI:41v
52,1179,Undirected,12862,,,1,XXVI:41v
52,1199,Undirected,12863,,,1,XXVI:41v
52,1446,Undirected,12865,,,1,XXVI:41v
52,1533,Undirected,12866,,,1,XXVI:41v
52,1557,Undirected,12867,,,1,XXVI:41v
52,1565,Undirected,12868,,,1,XXVI:41v
220,951,Undirected,12871,,,1,XXVI:41v
220,953,Undirected,12872,,,1,XXVI:41v
220,1112,Undirected,12873,,,1,XXVI:41v
220,1179,Undirected,12874,,,1,XXVI:41v
220,1199,Undirected,12875,,,1,XXVI:41v
220,1446,Undirected,12877,,,1,XXVI:41v
220,1533,Undirected,12878,,,1,XXVI:41v
354,1112,Undirected,12884,,,1,XXVI:41v
354,1199,Undirected,12886,,,1,XXVI:41v
951,1112,Undirected,12894,,,1,XXVI:41v
951,1199,Undirected,12896,,,1,XXVI:41v
951,1404,Undirected,12897,,,1,XXVI:41v
951,1565,Undirected,12901,,,1,XXVI:41v
953,1112,Undirected,12903,,,1,XXVI:41v
953,1199,Undirected,12905,,,1,XXVI:41v
953,1404,Undirected,12906,,,1,XXVI:41v
953,1565,Undirected,12910,,,1,XXVI:41v
1112,1179,Undirected,12912,,,1,XXVI:41v
1112,1404,Undirected,12914,,,1,XXVI:41v
1112,1446,Undirected,12915,,,1,XXVI:41v
1112,1533,Undirected,12916,,,1,XXVI:41v
1112,1557,Undirected,12917,,,1,XXVI:41v
1179,1199,Undirected,12920,,,1,XXVI:41v
1179,1404,Undirected,12921,,,1,XXVI:41v
1179,1565,Undirected,12925,,,1,XXVI:41v
1199,1404,Undirected,12927,,,1,XXVI:41v
1199,1446,Undirected,12928,,,1,XXVI:41v
1199,1533,Undirected,12929,,,1,XXVI:41v
1199,1557,Undirected,12930,,,1,XXVI:41v
298,446,Undirected,12951,,,1,XXVI:51v
298,995,Undirected,12953,,,2,XXVI:51r
298,1037,Undirected,12954,,,1,XXVI:51v
298,1347,Undirected,12955,,,2,XXVI:51r
298,1513,Undirected,12956,,,1,XXVI:51v
298,1578,Undirected,12957,,,1,XXVI:51v
298,1722,Undirected,12958,,,2,XXVI:51r
446,788,Undirected,12959,,,1,XXVI:51v
446,995,Undirected,12960,,,1,XXVI:51v
446,1037,Undirected,12961,,,1,XXVI:51v
446,1347,Undirected,12962,,,1,XXVI:51v
446,1513,Undirected,12963,,,1,XXVI:51v
446,1578,Undirected,12964,,,1,XXVI:51v
446,1722,Undirected,12965,,,1,XXVI:51v
788,1037,Undirected,12967,,,1,XXVI:51v
788,1578,Undirected,12970,,,1,XXVI:51v
995,1037,Undirected,12972,,,1,XXVI:51v
995,1347,Undirected,12973,,,2,XXVI:51r
995,1513,Undirected,12974,,,1,XXVI:51v
995,1578,Undirected,12975,,,1,XXVI:51v
995,1722,Undirected,12976,,,2,XXVI:51r
1037,1347,Undirected,12977,,,1,XXVI:51v
1037,1513,Undirected,12978,,,1,XXVI:51v
1037,1578,Undirected,12979,,,1,XXVI:51v
1037,1722,Undirected,12980,,,1,XXVI:51v
1347,1513,Undirected,12981,,,1,XXVI:51v
1347,1578,Undirected,12982,,,1,XXVI:51v
1513,1578,Undirected,12984,,,1,XXVI:51v
1578,1722,Undirected,12986,,,1,XXVI:51v
123,321,Undirected,12989,,,1,XXV:328r
123,1009,Undirected,12991,,,1,XXV:328r
123,1567,Undirected,12993,,,1,XXV:328r
260,321,Undirected,12995,,,1,XXV:328r
260,1009,Undirected,12997,,,1,XXV:328r
260,1567,Undirected,12999,,,1,XXV:328r
274,321,Undirected,13000,,,1,XXV:328r
274,1009,Undirected,13002,,,1,XXV:328r
274,1567,Undirected,13004,,,1,XXV:328r
321,1009,Undirected,13006,,,1,XXV:328r
321,1157,Undirected,13007,,,1,XXV:328r
321,1567,Undirected,13008,,,1,XXV:328r
1007,1009,Undirected,13009,,,2,XXV:328v
1007,1567,Undirected,13011,,,1,XXV:328r
1009,1157,Undirected,13012,,,1,XXV:328r
1009,1567,Undirected,13013,,,1,XXV:328r
1157,1567,Undirected,13014,,,1,XXV:328r
328,432,Undirected,13016,,,1,XXV:328v
328,673,Undirected,13017,,,1,XXV:328v
328,683,Undirected,13018,,,1,XXV:328v
328,725,Undirected,13019,,,1,XXV:328v
328,766,Undirected,13020,,,1,XXV:328v
328,1007,Undirected,13021,,,1,XXV:328v
328,1009,Undirected,13022,,,1,XXV:328v
328,1117,Undirected,13023,,,1,XXV:328v
328,1338,Undirected,13024,,,1,XXV:328v
328,1413,Undirected,13025,,,1,XXV:328v
328,1571,Undirected,13026,,,1,XXV:328v
328,1740,Undirected,13027,,,1,XXV:328v
432,673,Undirected,13028,,,1,XXV:328v
432,683,Undirected,13029,,,1,XXV:328v
432,725,Undirected,13030,,,1,XXV:328v
432,766,Undirected,13031,,,1,XXV:328v
432,1007,Undirected,13032,,,1,XXV:328v
432,1009,Undirected,13033,,,1,XXV:328v
432,1117,Undirected,13034,,,1,XXV:328v
432,1338,Undirected,13035,,,1,XXV:328v
432,1413,Undirected,13036,,,1,XXV:328v
432,1571,Undirected,13037,,,1,XXV:328v
432,1740,Undirected,13038,,,1,XXV:328v
673,683,Undirected,13039,,,1,XXV:328v
673,766,Undirected,13041,,,1,XXV:328v
673,1007,Undirected,13042,,,1,XXV:328v
673,1009,Undirected,13043,,,1,XXV:328v
673,1413,Undirected,13046,,,1,XXV:328v
673,1571,Undirected,13047,,,1,XXV:328v
673,1740,Undirected,13048,,,1,XXV:328v
683,725,Undirected,13049,,,1,XXV:328v
683,766,Undirected,13050,,,1,XXV:328v
683,1009,Undirected,13052,,,1,XXV:328v
683,1117,Undirected,13053,,,1,XXV:328v
683,1338,Undirected,13054,,,1,XXV:328v
683,1740,Undirected,13057,,,1,XXV:328v
725,766,Undirected,13058,,,1,XXV:328v
725,1007,Undirected,13059,,,1,XXV:328v
725,1009,Undirected,13060,,,1,XXV:328v
725,1413,Undirected,13063,,,1,XXV:328v
725,1571,Undirected,13064,,,1,XXV:328v
725,1740,Undirected,13065,,,1,XXV:328v
766,1007,Undirected,13066,,,1,XXV:328v
766,1009,Undirected,13067,,,1,XXV:328v
766,1338,Undirected,13069,,,1,XXV:328v
766,1413,Undirected,13070,,,1,XXV:328v
766,1571,Undirected,13071,,,1,XXV:328v
766,1740,Undirected,13072,,,1,XXV:328v
1007,1117,Undirected,13074,,,1,XXV:328v
1007,1338,Undirected,13075,,,1,XXV:328v
1007,1571,Undirected,13077,,,1,XXV:328v
1007,1740,Undirected,13078,,,1,XXV:328v
1009,1117,Undirected,13079,,,1,XXV:328v
1009,1338,Undirected,13080,,,1,XXV:328v
1009,1413,Undirected,13081,,,1,XXV:328v
1009,1571,Undirected,13082,,,1,XXV:328v
1009,1740,Undirected,13083,,,1,XXV:328v
1117,1413,Undirected,13085,,,1,XXV:328v
1117,1571,Undirected,13086,,,1,XXV:328v
1117,1740,Undirected,13087,,,1,XXV:328v
1338,1413,Undirected,13088,,,1,XXV:328v
1338,1571,Undirected,13089,,,1,XXV:328v
1338,1740,Undirected,13090,,,1,XXV:328v
1413,1571,Undirected,13091,,,1,XXV:328v
1413,1740,Undirected,13092,,,1,XXV:328v
1571,1740,Undirected,13093,,,1,XXV:328v
593,706,Undirected,13095,,,2,XXVI:6v
593,1473,Undirected,13097,,,2,XXVI:6v
706,1019,Undirected,13098,,,1,XXVI:6r
706,1473,Undirected,13099,,,2,XXVI:6v
1019,1473,Undirected,13100,,,1,XXVI:6r
1144,1683,Undirected,13103,,,1,XXV:3v
204,298,Undirected,13104,,,1,XXVI:51r
204,714,Undirected,13105,,,1,XXVI:51r
204,1722,Undirected,13110,,,1,XXVI:51r
204,1754,Undirected,13111,,,1,XXVI:51r
298,714,Undirected,13112,,,1,XXVI:51r
298,1754,Undirected,13118,,,1,XXVI:51r
714,788,Undirected,13119,,,1,XXVI:51r
714,995,Undirected,13120,,,1,XXVI:51r
714,1182,Undirected,13121,,,1,XXVI:51r
714,1347,Undirected,13122,,,1,XXVI:51r
714,1722,Undirected,13123,,,1,XXVI:51r
714,1754,Undirected,13124,,,1,XXVI:51r
788,1754,Undirected,13129,,,1,XXVI:51r
995,1182,Undirected,13130,,,1,XXVI:51r
995,1754,Undirected,13133,,,1,XXVI:51r
1182,1754,Undirected,13136,,,1,XXVI:51r
1347,1754,Undirected,13138,,,1,XXVI:51r
1722,1754,Undirected,13139,,,1,XXVI:51r
327,801,Undirected,13150,,,1,XXV:124v
327,968,Undirected,13151,,,2,XXV:124r
801,968,Undirected,13153,,,1,XXV:124v
968,1256,Undirected,13155,,,2,XXV:124r
327,398,Undirected,13177,,,1,XXV:124r
327,969,Undirected,13179,,,1,XXV:124r
327,1321,Undirected,13181,,,1,XXV:124r
327,1327,Undirected,13182,,,1,XXV:124r
327,1437,Undirected,13183,,,1,XXV:124r
398,968,Undirected,13184,,,1,XXV:124r
398,969,Undirected,13185,,,1,XXV:124r
398,1321,Undirected,13187,,,1,XXV:124r
398,1327,Undirected,13188,,,1,XXV:124r
398,1437,Undirected,13189,,,1,XXV:124r
968,969,Undirected,13190,,,1,XXV:124r
968,1321,Undirected,13192,,,1,XXV:124r
968,1327,Undirected,13193,,,1,XXV:124r
968,1437,Undirected,13194,,,1,XXV:124r
969,1256,Undirected,13195,,,1,XXV:124r
969,1321,Undirected,13196,,,1,XXV:124r
969,1327,Undirected,13197,,,1,XXV:124r
969,1437,Undirected,13198,,,1,XXV:124r
1256,1321,Undirected,13199,,,1,XXV:124r
1256,1327,Undirected,13200,,,1,XXV:124r
1256,1437,Undirected,13201,,,1,XXV:124r
1321,1327,Undirected,13202,,,1,XXV:124r
1321,1437,Undirected,13203,,,1,XXV:124r
1327,1437,Undirected,13204,,,1,XXV:124r
